current_distance,lane_distance,max_speed_difference_kmh,pair,possible_tailgating,same_lane
5.363978913796836,0.13298327169051974,9.655162044834306,Car2-Car3,Yes,Yes
,4.21459615905867,,Car6-Car7,No,No
-21.342257864402644,8.114252899800103,-38.41606415592476,Car1-Car2,No,No
,0.9585053600297779,,Car2-Car3,Yes,Yes
,2.5740892438682033,,Car3-Car4,No,No
,4.016318174721217,,Car1-Car2,No,No
,8.579286448500502,,Car4-Car5,No,No
,6.690257952117497,,Car1-Car2,No,No
,8.119119420916094,,Car2-Car3,No,No
,4.815582713963296,,Car3-Car4,No,No
40.107861046465224,0.15305572384425833,72.1941498836374,Car1-Car2,Yes,Yes
,1.8216134511967736,,Car1-Car2,No,No
,5.117596208272644,,Car2-Car3,No,No
,3.177335226138327,,Car1-Car2,No,No
18.893789259996094,16.838386136904,34.00882066799297,Car1-Car2,No,No
,17.17980614126027,,Car4-Car5,No,No
,0.3163179122254537,,Car5-Car6,Yes,Yes
,2.1797775438476203,,Car1-Car2,No,No
-5.9947100369173505,7.021158741242433,-10.79047806645123,Car1-Car2,No,No
6.764871612041735,0.06679279845418264,12.176768901675123,Car2-Car3,Yes,Yes
-6.165014192318587,6.640701786787291,-11.097025546173457,Car3-Car4,No,No
-9.518061250552899,0.27354857829883256,-17.132510250995217,Car4-Car5,Yes,Yes
,6.5167230857951,,Car7-Car8,No,No
,0.20776031640700596,,Car8-Car9,Yes,Yes
,0.8205283189744849,,Car9-Car10,Yes,Yes
,1.5197157774308245,,Car10-Car11,No,No
,2.3967372209435296,,Car2-Car3,No,No
,4.380653571758195,,Car3-Car4,No,No
,8.713663188113845,,Car4-Car5,No,No
,8.908958630783355,,Car5-Car6,No,No
,16.914548842393977,,Car1-Car2,No,No
,13.717693344126262,,Car2-Car3,No,No
,8.01027263458889,,Car3-Car4,No,No
,7.313620060886382,,Car4-Car5,No,No
5.5452610152693715,0.22560959079138,9.981469827484869,Car1-Car2,Yes,Yes
,5.13392226132268,,Car2-Car3,No,No
,4.659005910779325,,Car3-Car4,No,No
9.514425782102792,0.6980552467246132,17.125966407785025,Car1-Car2,Yes,Yes
,17.47856162511775,,Car2-Car3,No,No
,17.83502258948192,,Car3-Car4,No,No
,5.558161588298337,,Car1-Car2,No,No
,1.8999725630264646,,Car2-Car3,No,No
,11.292308191320286,,Car3-Car4,No,No
,2.3209909058203717,,Car1-Car2,No,No
,3.5851051494475263,,Car2-Car3,No,No
-7.73780220148947,5.60778076143497,-13.928043962681045,Car1-Car2,No,No
,4.137392862724262,,Car2-Car3,No,No
,0.8208060342052924,,Car3-Car4,Yes,Yes
,1.110140592852407,,Car1-Car2,No,No
,3.5528804988706537,,Car2-Car3,No,No
,12.00816498345538,,Car3-Car4,No,No
8.751375682662628,0.10072795727313069,15.75247622879273,Car1-Car2,Yes,Yes
,18.640654422843134,,Car2-Car3,No,No
,14.612255769103756,,Car3-Car4,No,No
14.249575591419767,5.981438208156761,25.64923606455558,Car1-Car2,No,No
,0.9454558814157639,,Car2-Car3,Yes,Yes
,2.19071282289902,,Car4-Car5,No,No
4.784391804387258,0.4603414043959546,8.611905247897065,Car1-Car2,Yes,Yes
5.035400163517318,1.958630158187078,9.063720294331173,Car2-Car3,No,No
,2.060338864383934,,Car3-Car4,No,No
,0.29596812719755994,,Car5-Car6,Yes,Yes
5.941659763098459,0.04512089559247186,10.694987573577226,Car1-Car2,Yes,Yes
,1.0095190528797875,,Car1-Car2,No,No
,8.554020192227892,,Car1-Car2,No,No
,13.903414729795404,,Car1-Car2,No,No
,4.467594307170624,,Car1-Car2,No,No
,3.888434222066353,,Car2-Car3,No,No
,13.307000388188488,,Car3-Car4,No,No
,7.067264909903215,,Car4-Car5,No,No
,10.540560628496673,,Car5-Car6,No,No
,4.486086852616018,,Car1-Car2,No,No
,18.45153239043507,,Car2-Car3,No,No
,20.525602322900404,,Car3-Car4,No,No
,5.089025837421884,,Car4-Car5,No,No
,9.213518852284754,,Car5-Car6,No,No
,6.32474631301369,,Car3-Car4,No,No
,3.1163083541065677,,Car4-Car5,No,No
,12.971801467023067,,Car5-Car6,No,No
,3.5668691292739814,,Car6-Car7,No,No
,4.028333358893474,,Car1-Car2,No,No
-0.7071982943934633,3.537895514922447,-1.272956929908234,Car1-Car2,No,No
,0.9167798239972114,,Car4-Car5,Yes,Yes
,6.012367375601772,,Car5-Car6,No,No
5.602019199642712,0.023218670151573365,10.083634559356883,Car1-Car2,Yes,Yes
,5.374299160819342,,Car2-Car3,No,No
,5.592764026540291,,Car3-Car4,No,No
,5.906665377338424,,Car4-Car5,No,No
,5.856728522678178,,Car5-Car6,No,No
,6.6355552475614425,,Car6-Car7,No,No
,7.58338196247107,,Car1-Car2,No,No
,8.0841651677653,,Car2-Car3,No,No
,44.27672313011875,,Car3-Car4,No,No
,4.436715612233336,,Car1-Car2,No,No
,9.57998816599085,,Car2-Car3,No,No
,13.463233227972731,,Car3-Car4,No,No
,5.804564459667767,,Car4-Car5,No,No
,3.7661023452602578,,Car1-Car2,No,No
,6.664966637922942,,Car2-Car3,No,No
,17.759490555257226,,Car3-Car4,No,No
,27.09497112595096,,Car4-Car5,No,No
,6.854989189665174,,Car5-Car6,No,No
,6.494241022299744,,Car6-Car7,No,No
-0.08655521957291003,4.879875871451825,-0.15579939523123804,Car1-Car2,No,No
21.806216880538834,0.9334781472870871,39.251190384969895,Car2-Car3,Yes,Yes
,0.10821896708656684,,Car6-Car7,Yes,Yes
-5.813268446137447,5.76442098253815,-10.463883203047406,Car1-Car2,No,No
-4.311134494954537,6.365982047525736,-7.760042090918167,Car2-Car3,No,No
,0.37177018786060106,,Car3-Car4,Yes,Yes
,0.10940142243138866,,Car4-Car5,Yes,Yes
,6.8269361391168735,,Car5-Car6,No,No
,6.957108909912658,,Car6-Car7,No,No
,6.9566763980379855,,Car7-Car8,No,No
4.891818673812375,0.18014771874557797,8.805273612862274,Car1-Car2,Yes,Yes
-3.0783992563275966,8.440952797774635,-5.541118661389674,Car2-Car3,No,No
-19.530638323627134,4.774045870509486,-35.15514898252884,Car3-Car4,No,No
,0.6811134624758574,,Car4-Car5,Yes,Yes
,0.73014039871062,,Car5-Car6,Yes,Yes
,1.3108919792150504,,Car1-Car2,No,No
,7.363246292383206,,Car2-Car3,No,No
6.343729349967895,6.328006005198705,11.418712829942212,Car1-Car2,No,No
9.815271887623155,6.350494478166177,17.667489397721678,Car2-Car3,No,No
,0.030864183008521655,,Car3-Car4,Yes,Yes
,0.893963922054687,,Car4-Car5,Yes,Yes
,10.842110047528156,,Car5-Car6,No,No
,4.347808151089528,,Car6-Car7,No,No
,6.333160864662634,,Car7-Car8,No,No
,7.0539143979946575,,Car8-Car9,No,No
,5.513784853507612,,Car9-Car10,No,No
,3.511961659707148,,Car1-Car2,No,No
,14.448862604709662,,Car2-Car3,No,No
-10.206462244229979,2.206622387524131,-18.371632039613964,Car1-Car2,No,No
,3.8794317259038404,,Car3-Car4,No,No
,0.4853594985898225,,Car4-Car5,Yes,Yes
-17.392841234669454,2.797656121914842,-31.307114222405016,Car1-Car2,No,No
,0.574932497400051,,Car2-Car3,Yes,Yes
16.253684251908204,0.050898026840250084,29.256631653434766,Car1-Car2,Yes,Yes
11.957641891208718,3.2563109114417585,21.52375540417569,Car1-Car2,No,No
,0.34515796425917916,,Car2-Car3,Yes,Yes
,3.7445237569275336,,Car3-Car4,No,No
,4.55170342130592,,Car4-Car5,No,No
9.42765208673977,0.5264903956263325,16.969773756131584,Car1-Car2,Yes,Yes
,3.2808670373686457,,Car2-Car3,No,No
,4.03907064932743,,Car1-Car2,No,No
12.177924773042855,0.3478062875565948,21.92026459147714,Car1-Car2,Yes,Yes
-9.094598058671583,0.9111202321433562,-16.37027650560885,Car1-Car2,Yes,Yes
,18.74072095688364,,Car1-Car2,No,No
,10.002708768882046,,Car3-Car4,No,No
,7.623483194414628,,Car5-Car6,No,No
,2.633428974191865,,Car1-Car2,No,No
,5.6125035527332585,,Car2-Car3,No,No
,18.52187067365222,,Car3-Car4,No,No
,3.4061506790296074,,Car2-Car3,No,No
,2.396477765119023,,Car3-Car4,No,No
,8.056838678309267,,Car4-Car5,No,No
,5.611512808132735,,Car6-Car7,No,No
,5.220179135146365,,Car7-Car8,No,No
,4.697942206138353,,Car1-Car2,No,No
,19.588775638491967,,Car3-Car4,No,No
-5.153134815722751,5.832804716552954,-9.275642668300952,Car1-Car2,No,No
,1.0408572881954279,,Car2-Car3,No,No
,0.4746706375491148,,Car3-Car4,Yes,Yes
,5.006660201134146,,Car4-Car5,No,No
8.990552415259954,0.11602038938537579,16.18299434746792,Car1-Car2,Yes,Yes
,3.6879975444285944,,Car1-Car2,No,No
,3.2596792404821033,,Car2-Car3,No,No
0.19618082354511032,0.029382571714252,0.35312548238119856,Car1-Car2,Yes,Yes
13.318534266557633,4.468278422678812,23.973361679803737,Car2-Car3,No,No
,0.2536740197456827,,Car3-Car4,Yes,Yes
11.37283164470578,0.5370891302465443,20.471096960470405,Car1-Car2,Yes,Yes
,9.527761778702326,,Car2-Car3,No,No
,5.522322153489501,,Car3-Car4,No,No
4.259065018557499,0.07395186679279314,7.666317033403499,Car1-Car2,Yes,Yes
4.820245157086016,0.10565876481926179,8.676441282754828,Car1-Car2,Yes,Yes
-4.959259281781644,0.14310737429503345,-8.926666707206959,Car2-Car3,Yes,Yes
,31.12430290582838,,Car1-Car2,No,No
,23.362144956239238,,Car2-Car3,No,No
,2.4688448445135256,,Car1-Car2,No,No
,5.436409135279037,,Car2-Car3,No,No
,18.50040281303264,,Car3-Car4,No,No
5.450457444928875,0.06805633909200326,9.810823400871977,Car1-Car2,Yes,Yes
,13.75739081706186,,Car6-Car7,No,No
,9.227669290261362,,Car7-Car8,No,No
14.35633433959947,0.920301331623081,25.841401811279045,Car1-Car2,Yes,Yes
,8.249662099312436,,Car2-Car3,No,No
5.7311535160301466,0.15391250412559243,10.316076328854264,Car1-Car2,Yes,Yes
5.164909163274996,0.12408989108146133,9.296836493894991,Car2-Car3,Yes,Yes
5.0053886390660844,0.2580542887287583,9.009699550318953,Car3-Car4,Yes,Yes
6.252221942499194,0.19505804044742922,11.25399949649855,Car4-Car5,Yes,Yes
5.293556422248449,0.29852459842371853,9.52840156004721,Car5-Car6,Yes,Yes
,3.1947981070358904,,Car6-Car7,No,No
,3.1939820813024586,,Car1-Car2,No,No
,17.301257425792805,,Car2-Car3,No,No
,16.04370998515737,,Car3-Car4,No,No
,3.9377068603581633,,Car4-Car5,No,No
,22.623736376853476,,Car5-Car6,No,No
,23.327370484329183,,Car6-Car7,No,No
5.228785873879389,0.08385595499427857,9.4118145729829,Car1-Car2,Yes,Yes
6.003723374122273,6.906581745374492,10.806702073420091,Car2-Car3,No,No
7.538929071050632,0.0375716270120947,13.570072327891136,Car3-Car4,Yes,Yes
,0.21984502220256602,,Car4-Car5,Yes,Yes
,7.163505274525202,,Car5-Car6,No,No
,6.574956069884334,,Car6-Car7,No,No
,5.463224561319382,,Car1-Car2,No,No
,6.479291209443326,,Car2-Car3,No,No
0.24587383006509037,0.017509083061122657,0.44257289411716266,Car1-Car2,Yes,Yes
,4.858357524363162,,Car1-Car2,No,No
,3.1099582520890836,,Car2-Car3,No,No
,12.153815780043876,,Car3-Car4,No,No
,6.7451232159712715,,Car4-Car5,No,No
,1.074849666309034,,Car1-Car2,No,No
,4.649769268341758,,Car3-Car4,No,No
,13.622697567736283,,Car1-Car2,No,No
,1.4696902513902612,,Car1-Car2,No,No
-4.472559419773779,5.6746965689416715,-8.050606955592803,Car1-Car2,No,No
,5.986018041065884,,Car2-Car3,No,No
,6.503169706778148,,Car3-Car4,No,No
,0.5581451988887354,,Car4-Car5,Yes,Yes
7.311358660195823,0.9126136315214636,13.16044558835248,Car1-Car2,Yes,Yes
,7.731310136982268,,Car2-Car3,No,No
0.26588363083211936,2.4811081422614576,0.47859053549781483,Car1-Car2,No,No
,0.9491212449938773,,Car5-Car6,Yes,Yes
,6.526072089161208,,Car6-Car7,No,No
,1.201319077280724,,Car7-Car8,No,No
,1.0168190509971482,,Car10-Car11,No,No
,2.388021051598463,,Car11-Car12,No,No
25.115275689165912,0.14111844147266434,45.20749624049864,Car1-Car2,Yes,Yes
,3.2341186054494497,,Car1-Car2,No,No
,10.050378225860383,,Car1-Car2,No,No
,2.4067766837045728,,Car1-Car2,No,No
,5.351701608065107,,Car2-Car3,No,No
,18.424025644372243,,Car3-Car4,No,No
9.44254499045724,0.6380873743045237,16.99658098282303,Car1-Car2,Yes,Yes
5.066953338281305,0.7003300627842611,9.120516008906348,Car2-Car3,Yes,Yes
,8.703944582970758,,Car1-Car2,No,No
,8.827215674011292,,Car2-Car3,No,No
,13.497146610612718,,Car1-Car2,No,No
16.581419365501915,0.9485835506306775,29.84655485790345,Car1-Car2,Yes,Yes
,1.0849396892860548,,Car1-Car2,No,No
,2.539609141923782,,Car3-Car4,No,No
,3.8954407312137294,,Car5-Car6,No,No
,3.6070122974522714,,Car1-Car2,No,No
,4.6041031137556425,,Car2-Car3,No,No
,2.774860990945754,,Car2-Car3,No,No
17.60767525049949,0.617251926070767,31.69381545089908,Car1-Car2,Yes,Yes
-8.856392664845252,0.017275958043391496,-15.941506796721455,Car2-Car3,Yes,Yes
,2.3944203462742264,,Car1-Car2,No,No
5.093578589968193,0.817205497339766,9.168441461942749,Car1-Car2,Yes,Yes
6.335897598434608,0.09442071125174697,11.404615677182294,Car2-Car3,Yes,Yes
11.945949933307157,0.8721677616539961,21.50270987995288,Car3-Car4,Yes,Yes
6.077952647987727,0.12755058478832562,10.94031476637791,Car4-Car5,Yes,Yes
,2.687959004196286,,Car5-Car6,No,No
,6.1546255376774495,,Car6-Car7,No,No
19.898255856296746,0.14000653846336744,35.816860541334144,Car1-Car2,Yes,Yes
-8.106682249013277,0.0071068993161051575,-14.592028048223899,Car2-Car3,Yes,Yes
,13.502542798015927,,Car1-Car2,No,No
,13.935721049610809,,Car2-Car3,No,No
,2.7163596344832173,,Car1-Car2,No,No
,2.5976753907412236,,Car6-Car7,No,No
,1.2479680445305033,,Car1-Car2,No,No
,2.92277515734852,,Car2-Car3,No,No
,9.04839001370609,,Car1-Car2,No,No
,13.107852767710785,,Car2-Car3,No,No
,6.013981924558346,,Car1-Car2,No,No
,5.874168462524378,,Car2-Car3,No,No
,5.030435755979132,,Car3-Car4,No,No
5.220590650734448,0.09478888364591712,9.397063171322007,Car1-Car2,Yes,Yes
6.076031791534989,0.0993952412343892,10.936857224762981,Car2-Car3,Yes,Yes
,18.310447334575954,,Car3-Car4,No,No
,18.77485225711643,,Car4-Car5,No,No
,17.293508132377656,,Car5-Car6,No,No
,1.9316722461374518,,Car6-Car7,No,No
,3.3804776044409968,,Car3-Car4,No,No
,2.443073345106858,,Car4-Car5,No,No
,7.213556731664144,,Car5-Car6,No,No
5.9695458102603505,1.7814644655087033,10.745182458468632,Car1-Car2,No,No
-0.6741019074014136,4.060718161409503,-1.2133834333225446,Car2-Car3,No,No
,0.7017095009730158,,Car4-Car5,Yes,Yes
,2.187708740261891,,Car5-Car6,No,No
,0.2492879866323543,,Car8-Car9,Yes,Yes
22.25117957627122,0.20394894513983777,40.0521232372882,Car1-Car2,Yes,Yes
9.03719419519912,0.08324394654412949,16.26694955135842,Car2-Car3,Yes,Yes
5.127329179426878,2.985837259263015,9.22919252296838,Car1-Car2,No,No
,0.22513111509466796,,Car3-Car4,Yes,Yes
22.052859771773345,6.957871663808112,39.69514758919202,Car1-Car2,No,No
,7.247881984954906,,Car2-Car3,No,No
,7.177179058143627,,Car3-Car4,No,No
,7.107716180060478,,Car6-Car7,No,No
,6.33138106700628,,Car7-Car8,No,No
,0.3157881001759712,,Car8-Car9,Yes,Yes
,4.3365331093784585,,Car9-Car10,No,No
,3.021823150556352,,Car1-Car2,No,No
,4.958041800958877,,Car2-Car3,No,No
,3.3424105048137767,,Car3-Car4,No,No
,8.153605882328261,,Car1-Car2,No,No
,7.219376921989546,,Car2-Car3,No,No
,11.031888534643448,,Car1-Car2,No,No
10.619994607869254,5.592434841998561,19.115990294164657,Car1-Car2,No,No
,5.647899576248699,,Car2-Car3,No,No
,0.2232240717580221,,Car3-Car4,Yes,Yes
,2.749211092650535,,Car1-Car2,No,No
,4.349473788165705,,Car2-Car3,No,No
,14.01124576859294,,Car3-Car4,No,No
-4.422891042387209,2.1800837299984464,-7.961203876296977,Car1-Car2,No,No
,5.028187202738606,,Car2-Car3,No,No
,0.13662143356776235,,Car4-Car5,Yes,Yes
-4.5469171055683635,2.1481082472473765,-8.184450790023053,Car1-Car2,No,No
,0.03378590539123074,,Car2-Car3,Yes,Yes
,7.445320723272931,,Car3-Car4,No,No
,8.608622487904764,,Car6-Car7,No,No
,2.5412601274518716,,Car1-Car2,No,No
,3.128682998751938,,Car2-Car3,No,No
12.83447476301475,0.5188923688170325,23.10205457342655,Car1-Car2,Yes,Yes
,2.1667022095528528,,Car2-Car3,No,No
,12.63283538237526,,Car3-Car4,No,No
,5.77454543146558,,Car2-Car3,No,No
,3.09747848129593,,Car3-Car4,No,No
,19.550107592155687,,Car4-Car5,No,No
,5.961011093966348,,Car1-Car2,No,No
,1.8545085093959612,,Car2-Car3,No,No
,5.93606506614515,,Car3-Car4,No,No
-19.621903542178664,17.08696197413279,-35.319426375921594,Car1-Car2,No,No
,0.8322896650297162,,Car2-Car3,Yes,Yes
,1.9118632980828116,,Car3-Car4,No,No
,18.867805118367198,,Car1-Car2,No,No
,10.136969954095822,,Car2-Car3,No,No
,5.095329390725102,,Car1-Car2,No,No
-11.273528989053979,1.0699641440735383,-20.29235218029716,Car1-Car2,No,No
,0.7446758353999797,,Car2-Car3,Yes,Yes
,13.360718545061255,,Car3-Car4,No,No
,3.5215565901459427,,Car4-Car5,No,No
,2.754583528784727,,Car5-Car6,No,No
,11.736481383822973,,Car6-Car7,No,No
6.651390459396419,7.299933846476739,11.972502826913553,Car1-Car2,No,No
,0.05125677101457803,,Car2-Car3,Yes,Yes
,7.2765116374514385,,Car3-Car4,No,No
,7.205398596205744,,Car4-Car5,No,No
,11.113124347007885,,Car5-Car6,No,No
,18.27711336714155,,Car6-Car7,No,No
,18.04609457192029,,Car7-Car8,No,No
,40.87589608819611,,Car1-Car2,No,No
,10.195671151155876,,Car2-Car3,No,No
,5.024337915483066,,Car1-Car2,No,No
,8.712218675580058,,Car1-Car2,No,No
,8.568766210634582,,Car2-Car3,No,No
,4.940088893128239,,Car1-Car2,No,No
,5.057041249783736,,Car2-Car3,No,No
,10.958698474725772,,Car3-Car4,No,No
,1.93121267580444,,Car1-Car2,No,No
15.874091199805516,7.3176827181549715,28.573364159649927,Car1-Car2,No,No
-0.4871073757389237,0.228670105224521,-0.8767932763300627,Car2-Car3,Yes,Yes
,0.30256669785878004,,Car6-Car7,Yes,Yes
,1.8135560058466784,,Car1-Car2,No,No
-0.7465451370305067,3.1746402258511877,-1.3437812466549122,Car1-Car2,No,No
,0.40593983178519877,,Car4-Car5,Yes,Yes
20.89573356689992,12.751566563598123,37.612320420419856,Car1-Car2,No,No
,0.5079579730713892,,Car2-Car3,Yes,Yes
-0.15132317495309794,6.277352949439829,-0.2723817149155763,Car1-Car2,No,No
,0.3852726059861857,,Car3-Car4,Yes,Yes
,13.58988116722756,,Car5-Car6,No,No
,13.907968177938116,,Car6-Car7,No,No
,15.214262633234142,,Car1-Car2,No,No
-20.094451105750693,1.0948495717677733,-36.17001199035125,Car1-Car2,No,No
-4.156009776851168,0.3406878348467166,-7.480817598332102,Car2-Car3,Yes,Yes
-5.582073186226405,0.9798492556733915,-10.04773173520753,Car3-Car4,Yes,Yes
,0.015356590775052656,,Car4-Car5,Yes,Yes
,8.923484843492023,,Car3-Car4,No,No
,2.85004586739208,,Car1-Car2,No,No
,1.0269710124463063,,Car2-Car3,No,No
,3.2095875191165844,,Car7-Car8,No,No
,9.916494642115572,,Car1-Car2,No,No
,1.4302807117033542,,Car1-Car2,No,No
,4.4131653570215965,,Car1-Car2,No,No
,4.695322221671186,,Car2-Car3,No,No
,5.888898351327565,,Car3-Car4,No,No
,5.561610397071583,,Car1-Car2,No,No
,5.919160352340389,,Car1-Car2,No,No
,7.820738823840964,,Car2-Car3,No,No
,13.736564202607326,,Car1-Car2,No,No
,1.8413991147397906,,Car1-Car2,No,No
5.819942779033944,0.192059337395763,10.4758970022611,Car1-Car2,Yes,Yes
-0.7063293779596774,5.820623286890745,-1.2713928803274195,Car2-Car3,No,No
,0.040923125369813886,,Car3-Car4,Yes,Yes
,3.100509165541861,,Car5-Car6,No,No
,3.8742596402450156,,Car7-Car8,No,No
,5.840959221325561,,Car1-Car2,No,No
,11.972619603986704,,Car2-Car3,No,No
-5.249614055731421,5.4274960594400365,-9.449305300316558,Car1-Car2,No,No
,1.1409771168969252,,Car2-Car3,No,No
,0.3857663884060573,,Car6-Car7,Yes,Yes
,5.500924831743624,,Car1-Car2,No,No
,3.215657262965555,,Car2-Car3,No,No
,5.117521743106167,,Car4-Car5,No,No
,6.278412456687176,,Car5-Car6,No,No
7.599069342600407,18.433618294715494,13.678324816680734,Car1-Car2,No,No
6.900586752637796,0.24126848138645413,12.421056154748033,Car2-Car3,Yes,Yes
,0.052825118144491846,,Car3-Car4,Yes,Yes
,1.167010766324187,,Car4-Car5,No,No
,1.6814604637804096,,Car5-Car6,No,No
,10.276700743071517,,Car6-Car7,No,No
,14.368026039491907,,Car3-Car4,No,No
,14.809093111059978,,Car4-Car5,No,No
,17.497105153859646,,Car5-Car6,No,No
,17.23160579646754,,Car6-Car7,No,No
,18.306603040022946,,Car7-Car8,No,No
,18.190022889256667,,Car8-Car9,No,No
,14.154403809725222,,Car1-Car2,No,No
,3.5987066637425964,,Car1-Car2,No,No
,8.184216731250354,,Car2-Car3,No,No
,8.544563399743838,,Car2-Car3,No,No
,1.0761879415268272,,Car5-Car6,No,No
4.757881875699263,13.744623627465218,8.564187376258673,Car1-Car2,No,No
,0.24833215762719138,,Car2-Car3,Yes,Yes
9.37550760912784,0.11301457132998188,16.87591369643011,Car1-Car2,Yes,Yes
-22.203408719434123,0.2971267625578091,-39.966135694981425,Car2-Car3,Yes,Yes
,2.66787076061503,,Car1-Car2,No,No
8.182012895768688,0.10903840422502792,14.727623212383637,Car1-Car2,Yes,Yes
-10.02948082451787,0.45648153130974883,-18.05306548413217,Car2-Car3,Yes,Yes
,3.50423024036809,,Car1-Car2,No,No
7.975439536786211,4.823129418666369,14.355791166215178,Car1-Car2,No,No
,4.207512940734513,,Car7-Car8,No,No
,0.4710835263087801,,Car9-Car10,Yes,Yes
,4.154455621292444,,Car7-Car8,No,No
,1.84845737262848,,Car1-Car2,No,No
-6.607987289136365,2.540135273560228,-11.894377120445457,Car1-Car2,No,No
,0.4276056148197036,,Car3-Car4,Yes,Yes
,16.647695326508025,,Car1-Car2,No,No
,11.527929856535135,,Car2-Car3,No,No
6.337396221209423,0.062315065742423154,11.407313198176963,Car1-Car2,Yes,Yes
-5.844196279222531,19.733905104148157,-10.519553302600556,Car2-Car3,No,No
,19.885218537491866,,Car3-Car4,No,No
,17.06580125214352,,Car4-Car5,No,No
,16.661315982602737,,Car5-Car6,No,No
,19.75467682598275,,Car6-Car7,No,No
,19.752371909335395,,Car7-Car8,No,No
,19.733129428968446,,Car8-Car9,No,No
,0.010125793239548446,,Car9-Car10,Yes,Yes
,19.32645477666904,,Car10-Car11,No,No
,14.40298874664983,,Car11-Car12,No,No
,3.7511848755508588,,Car12-Car13,No,No
,1.7553026880793696,,Car1-Car2,No,No
12.059244355407609,0.07876003617220585,21.706639839733693,Car1-Car2,Yes,Yes
0.3457933473825822,0.3554486966439048,0.622428025288648,Car2-Car3,Yes,Yes
,4.058206379202366,,Car3-Car4,No,No
-6.22412911205579,2.243462932122793,-11.203432401700422,Car1-Car2,No,No
,17.717233680022538,,Car4-Car5,No,No
,0.25514323822407925,,Car5-Car6,Yes,Yes
,1.2905272850866452,,Car6-Car7,No,No
5.8585006781415805,0.22095905084555445,10.545301220654844,Car1-Car2,Yes,Yes
5.31930200888733,0.16360127882214354,9.574743615997194,Car2-Car3,Yes,Yes
3.700345445506107,0.03617368798071711,6.660621801910993,Car3-Car4,Yes,Yes
5.326822018386022,0.22618580875956737,9.588279633094839,Car4-Car5,Yes,Yes
5.775978728575826,0.21115230868007237,10.396761711436486,Car5-Car6,Yes,Yes
,2.5253393007818175,,Car6-Car7,No,No
,7.553251529783521,,Car1-Car2,No,No
,7.462962364234288,,Car2-Car3,No,No
,6.669031668884017,,Car3-Car4,No,No
,6.529916488465766,,Car4-Car5,No,No
4.986507051702653,0.21734609496741789,8.975712693064777,Car1-Car2,Yes,Yes
-4.588107702857385,0.12255599389490536,-8.258593865143292,Car2-Car3,Yes,Yes
5.5082394117986455,0.03854874931525206,9.914830941237561,Car1-Car2,Yes,Yes
13.08218913315775,0.7973146719462775,23.54794043968395,Car2-Car3,Yes,Yes
,17.77900730733611,,Car3-Car4,No,No
,18.144757054836898,,Car4-Car5,No,No
,17.981383526852262,,Car5-Car6,No,No
5.307868537273604,0.1030797999305606,9.554163367092487,Car1-Car2,Yes,Yes
11.75016285456496,0.5007303683269557,21.150293138216927,Car2-Car3,Yes,Yes
,5.2101850621969605,,Car3-Car4,No,No
4.525576198504649,3.877521500335746,8.146037157308369,Car1-Car2,No,No
10.027998093367364,0.31548437677125374,18.050396568061256,Car2-Car3,Yes,Yes
,0.585970997881757,,Car7-Car8,Yes,Yes
,2.025203538800141,,Car1-Car2,No,No
,8.418407400875655,,Car1-Car2,No,No
,3.712189415206641,,Car4-Car5,No,No
,2.2990341742523244,,Car1-Car2,No,No
,7.172220435767165,,Car2-Car3,No,No
,12.504890145146973,,Car3-Car4,No,No
8.741870608713151,0.15732698141354118,15.735367095683673,Car1-Car2,Yes,Yes
-17.692230684363086,0.7625647183454501,-31.846015231853556,Car2-Car3,Yes,Yes
8.614998202852593,0.21903526947987118,15.506996765134668,Car1-Car2,Yes,Yes
5.670732450421548,0.09521490936171464,10.207318410758788,Car1-Car2,Yes,Yes
,2.4486391205652898,,Car2-Car3,No,No
,2.6162175979197833,,Car3-Car4,No,No
,4.228799139274652,,Car1-Car2,No,No
,5.940005224296481,,Car2-Car3,No,No
,17.14908324559911,,Car3-Car4,No,No
,1.4859933629962194,,Car4-Car5,No,No
-5.453460197127735,1.2686797784822423,-9.816228354829924,Car1-Car2,No,No
,1.7038319993749713,,Car2-Car3,No,No
,0.6787192362952916,,Car3-Car4,Yes,Yes
,1.2226491445963772,,Car4-Car5,No,No
,6.719804142915286,,Car1-Car2,No,No
,6.6057110687535605,,Car2-Car3,No,No
,6.795820206769363,,Car3-Car4,No,No
,6.520509803351246,,Car4-Car5,No,No
,6.662661406149609,,Car5-Car6,No,No
,5.644147720887067,,Car1-Car2,No,No
,4.601757448026634,,Car2-Car3,No,No
,5.971584301271817,,Car3-Car4,No,No
10.494605250268588,0.2954489562788213,18.890289450483458,Car1-Car2,Yes,Yes
-5.333310092903785,12.797409683479973,-9.599958167226813,Car1-Car2,No,No
,0.17917730932166348,,Car3-Car4,Yes,Yes
,13.96168384471394,,Car4-Car5,No,No
,7.342538477728882,,Car5-Car6,No,No
,18.08384690519639,,Car6-Car7,No,No
5.1068095462089875,0.18334280947008538,9.192257183176178,Car1-Car2,Yes,Yes
7.254666803585328,0.18716873945315224,13.05840024645359,Car2-Car3,Yes,Yes
0.05946612240220542,0.08709685554804544,0.10703902032396975,Car1-Car2,Yes,Yes
,1.7349895694524413,,Car2-Car3,No,No
8.676082255334263,0.7867111468524435,15.616948059601672,Car1-Car2,Yes,Yes
23.707823187311856,0.42994926622365437,42.674081737161345,Car1-Car2,Yes,Yes
